Latitude,Longitude,acq_date,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),fire
43.2131,-3.6684,2021-03-30,24.933438369685977,9.965642668808917,17.428693971747947,33.43934862422151,19.67851977773301,0.0,0.0,0.0,0.0,0.0,1
42.5435,-1.3248,2021-03-30,22.048838794472264,11.475865786775303,16.7656762193773,53.47358491780453,37.93622818411328,0.0,0.0,0.0,0.0,0.0,1
42.6053,0.3097,2021-03-30,21.400408015680224,3.39485880865135,12.446045885434105,28.847193741353355,11.315486884310369,0.0,0.0,0.0,0.0,0.0,1
42.5418,-1.3368,2021-03-30,22.050330516873707,11.44033615363714,16.74923173091526,53.40755009623049,37.93767878770547,0.0,0.0,0.0,0.0,0.0,1
42.6143,0.3069,2021-03-30,21.33476136678517,3.289294375451957,12.361797893494035,29.018609299661826,11.249431282987263,0.0,0.0,0.0,0.0,0.0,1
43.158,-1.4385,2021-03-30,25.66206198229517,13.913481746461128,19.803040053032973,48.481013255118064,31.980858596439628,0.0,0.0,0.0,0.0,0.0,1
43.1564,-1.4601,2021-03-30,25.67087387506563,14.026831077027587,19.86328987380272,48.854760961070944,32.395526951752515,0.0,0.0,0.0,0.0,0.0,1
43.162,-1.4441,2021-03-31,26.88023482102923,11.838139356662488,19.35993956241536,36.92217263860952,23.14590768634243,0.0,0.0,0.0,0.0,0.0,1
43.3338,-4.5182,2021-03-31,25.192235563001976,12.008676128565591,18.58508323077284,29.58742327105856,14.414736648337476,0.0,0.0,0.0,0.0,0.0,1
43.1477,-1.4474,2021-03-31,26.76323987836601,11.830758277365424,19.29790051985104,36.72821458426123,23.135172910881685,0.0,0.0,0.0,0.0,0.0,1
39.7956,-0.2521,2021-03-31,19.05987617370007,7.745195486058781,13.451011691785984,25.817406292388867,14.83824585531276,0.0,0.0,0.0,0.0,0.0,1
42.5495,0.5386,2021-03-31,21.167157448114036,3.976394603884672,12.6100223496443,31.96258507393892,15.470147054202087,0.0,0.0,0.0,0.0,0.0,1
42.0848,-8.1999,2021-03-31,26.80491594862427,11.769579162058118,19.3372475553412,34.947623799248326,18.83798212621368,0.0,0.0,0.0,0.0,0.0,1
43.153,-6.6051,2021-03-31,20.588640493781856,8.004750613346808,14.261589176617578,42.90096743633544,25.52293743253187,0.0,0.0,0.0,0.0,0.0,1
42.0881,-8.1907,2021-03-31,26.741069206576068,11.700211382987009,19.270640294781536,35.35333680486169,19.00005303240477,0.0,0.0,0.0,0.0,0.0,1
42.5312,0.4921,2021-03-31,21.56111304758605,4.272501701945194,12.95377593904026,31.54958419042836,15.521257429014604,0.0,0.0,0.0,0.0,0.0,1
42.5451,0.5066,2021-03-31,21.368936386239778,4.084783424843762,12.765045302693157,31.83198665019505,15.472584113944604,0.0,0.0,0.0,0.0,0.0,1
42.5417,0.5112,2021-03-31,21.37405194903969,4.116146197525556,12.78289045259074,31.775156603204124,15.48834482767529,0.0,0.0,0.0,0.0,0.0,1
43.0932,-4.0538,2021-03-31,24.33616292979473,7.431384301290147,15.857856281446749,37.21588329290214,22.3313132714194,0.0,0.0,0.0,0.0,0.0,1
43.138,-3.9738,2021-03-31,25.31783832965545,7.987664923924035,16.638233514523353,38.04735181858071,23.34785399144877,0.0,0.0,0.0,0.0,0.0,1
43.2233,-4.0244,2021-03-31,26.271082324299105,9.310993476644535,17.791178065101995,39.77491336189033,24.29670715963601,0.0,0.0,0.0,0.0,0.0,1
43.0914,-4.0786,2021-03-31,24.214354207445,7.430630629963734,15.795626972882882,37.28059214611574,22.30031010915725,0.0,0.0,0.0,0.0,0.0,1
43.2982,-5.3247,2021-03-31,22.495337627456976,9.317889338264449,15.912975974875962,38.27795560939025,18.409382371512105,0.0,0.0,0.0,0.0,0.0,1
43.0803,-4.0516,2021-03-31,24.14978702045564,7.245956503676841,15.669245043898158,36.86175805797277,22.02710013310436,0.0,0.0,0.0,0.0,0.0,1
43.0786,-4.0765,2021-03-31,24.02910656964457,7.246723245816366,15.60835919751699,36.92958909099949,21.99849302359114,0.0,0.0,0.0,0.0,0.0,1
43.2786,-3.3873,2021-03-31,27.056651522527925,12.784967070763823,19.91573288344376,37.62889862221324,23.39083041574609,0.0,0.0,0.0,0.0,0.0,1
43.1613,-3.8701,2021-03-31,26.065330071880176,8.214855512432038,17.132913121804762,38.197551767248086,23.848240485818454,0.0,0.0,0.0,0.0,0.0,1
43.1662,-3.8476,2021-03-31,26.225167838533288,8.261941587033851,17.237934028384924,38.22599415470986,23.95315659796519,0.0,0.0,0.0,0.0,0.0,1
43.0764,-3.7657,2021-03-31,25.18183530911805,6.90451438456671,16.020205318619933,35.458185476192426,21.805102497130186,0.0,0.0,0.0,0.0,0.0,1
43.1146,-1.726,2021-03-31,27.29168814012909,11.192887528499188,19.25190738589931,37.82926219396784,25.23466588785649,0.0,0.0,0.0,0.0,0.0,1
43.1678,-3.8545,2021-03-31,26.222996531885368,8.291570946345765,17.25184863221085,38.30003974135004,23.993909482256896,0.0,0.0,0.0,0.0,0.0,1
43.1626,-3.8777,2021-03-31,26.05595816735877,8.240924149055358,17.141367001140097,38.26677623136084,23.88226106852602,0.0,0.0,0.0,0.0,0.0,1
43.2298,-4.1768,2021-03-31,25.27261192417272,9.778209292195516,17.51460861051342,37.81080668785407,20.59281959770228,0.0,0.0,0.0,0.0,0.0,1
43.1284,-4.2056,2021-03-31,23.79479312790753,8.296366744968006,16.01524311178667,36.13271023904935,19.46549564736771,0.0,0.0,0.0,0.0,0.0,1
43.1761,-1.4159,2021-03-31,27.10815412709768,11.49086379154544,19.30371168945686,37.20228029931101,23.050832186265826,0.0,0.0,0.0,0.0,0.0,1
43.3766,-3.8277,2021-03-31,29.477826040032635,11.230472290879453,20.39398528888216,43.74825096662563,28.8894677922171,0.0,0.0,0.0,0.0,0.0,1
43.2903,-5.3348,2021-03-31,22.31707049959238,9.195356382185643,15.7632693240162,39.11125434674117,18.73160760866147,0.0,0.0,0.0,0.0,0.0,1
43.3054,-5.3117,2021-03-31,22.658259388869816,9.44389958451688,16.05639813483601,37.42464122469024,18.08475811959354,0.0,0.0,0.0,0.0,0.0,1
43.298,-5.3425,2021-03-31,22.488742045163896,9.248517017873011,15.8769137904692,38.73293840651037,18.56062721939224,0.0,0.0,0.0,0.0,0.0,1
43.1435,-6.0157,2021-03-31,24.377410898373117,11.63238305052137,17.98917586222277,36.35838266097514,20.28409798726694,0.0,0.0,0.0,0.0,0.0,1
43.1476,-6.0225,2021-03-31,24.35067839685358,11.630467610181686,17.974417245158232,36.54887908818055,20.40430316072061,0.0,0.0,0.0,0.0,0.0,1
43.1267,-3.714,2021-03-31,26.138565785327536,7.567229551589955,16.84186126664837,36.56500939717337,22.96381965024688,0.0,0.0,0.0,0.0,0.0,1
43.1177,-3.7132,2021-03-31,26.005731924138804,7.438596584873819,16.70922089907984,36.32128563267398,22.751912927481257,0.0,0.0,0.0,0.0,0.0,1
43.2774,-3.4192,2021-03-31,27.1695403018009,12.473363265983805,19.81866674164826,37.88678356296445,23.665794930708984,0.0,0.0,0.0,0.0,0.0,1
43.2824,-3.3963,2021-03-31,27.12923899471115,12.783930274620134,19.952758342371336,37.79958909017882,23.540844924683725,0.0,0.0,0.0,0.0,0.0,1
43.2655,-3.4152,2021-03-31,27.03676593907749,12.25947268233253,19.64328926022633,37.56929002610973,23.420393942558803,0.0,0.0,0.0,0.0,0.0,1
43.2711,-3.3899,2021-03-31,26.99298884970205,12.604183221798165,19.79261669143733,37.47475528419355,23.283678682466302,0.0,0.0,0.0,0.0,0.0,1
43.1109,-1.7443,2021-03-31,27.28224904507825,11.16588663153238,19.232952072082085,38.139841189111,25.511511890478907,0.0,0.0,0.0,0.0,0.0,1
43.2736,-3.4105,2021-03-31,27.098125566311865,12.471706518845863,19.78090407444604,37.71878539465761,23.51856382406109,0.0,0.0,0.0,0.0,0.0,1
43.1085,-1.7275,2021-04-01,26.34317328009865,13.898773922523551,20.166545490304777,43.05659766180834,24.76262839400559,0.0,0.0,0.0,0.0,0.0,1
36.741,-2.6843,2021-04-01,23.776945609650856,16.112760322589413,19.919702096931708,43.71897992981901,30.374576883752116,0.0458837723690334,0.0,0.0458837723690334,0.0,0.0,1
36.7393,-2.67,2021-04-01,23.814989526886983,16.11655799623978,19.939557984458645,43.86863100564851,30.555893213297733,0.0434947791516673,0.0,0.0434947791516673,0.0,0.0,1
42.4382,-5.7739,2021-04-01,21.01151753528886,10.770270856287553,15.87187264827558,37.80241357087916,24.20455023595202,0.0439896472153503,0.0,0.0439896472153503,0.0,0.0,1
40.3455,-3.5775,2021-04-01,23.47777756294864,8.936087005800395,16.253364468742365,48.912676845123066,26.59038980376477,0.0,0.0,0.0,0.0,0.0,1
43.4039,-4.8436,2021-04-01,23.566242342463436,14.781328706626953,19.17695466502709,40.862929956941976,21.580376677717904,0.0127869107162245,0.0,0.0,0.0,0.0127869107162245,1
38.3426,-0.7194,2021-04-02,24.80371063551806,8.635251005840363,16.682062844905904,41.727565442353445,26.897973411204845,0.0,0.0,0.0,0.0,0.0,1
38.3368,-0.7136,2021-04-02,24.84566168548562,8.713906683971453,16.74186961453602,41.69244476746701,26.92359578628595,0.0,0.0,0.0,0.0,0.0,1
39.3318,-1.3178,2021-04-02,21.205756703958905,4.8285959683750335,13.007162529001777,49.17048853483945,34.25780387703852,0.0,0.0,0.0,0.0,0.0,1
39.3359,-1.3233,2021-04-02,21.151855280055056,4.848289319476612,12.989512745981123,49.12149060877323,34.26616898086641,0.0,0.0,0.0,0.0,0.0,1
39.3337,-1.2959,2021-04-02,21.419041714120038,4.74609023394484,13.074894054476582,49.62094363649448,34.58220338812021,0.0,0.0,0.0,0.0,0.0,1
39.3376,-1.3017,2021-04-02,21.362231375126385,4.76695284575597,13.05634075209193,49.56333758703896,34.58271013294568,0.0,0.0,0.0,0.0,0.0,1
41.7142,-1.2137,2021-04-03,21.189135291656143,8.011445745739792,14.615781282838793,55.62381924519919,31.521477737468224,0.0,0.0,0.0,0.0,0.0,1
43.1371,-1.444,2021-04-03,16.5827800040583,9.334261914427522,12.977464823298275,50.93974427684104,29.123001424290457,0.0,0.0,0.0,0.0,0.0,1
43.3416,-4.7383,2021-04-03,13.951382062117183,9.50417275022681,11.729249203020547,26.941575377004643,17.540065773260096,0.0058871873942107,0.0058871873942107,0.0,0.0,0.0,1
43.546,-5.8286,2021-04-04,14.339897567025016,4.100337531831693,9.270117549428354,40.40277028825393,21.6468321813325,0.0,0.0,0.0,0.0,0.0,1
43.2862,-4.8556,2021-04-04,15.294507197956207,4.977382920437487,10.141079197829836,30.800421894930658,22.04488721862884,0.0,0.0,0.0,0.0,0.0,1
38.2835,-6.1745,2021-04-04,22.753951559404225,9.41902938546998,16.08938779214871,39.59556357210443,26.695001688565316,1.0212244157025856,0.8328136945490122,0.0364133037396182,0.0,0.1519974174139551,1
42.3647,-5.6904,2021-04-04,20.12265441517084,-0.511914720180092,9.82168343632422,28.827883060183638,16.598116341261825,0.0,0.0,0.0,0.0,0.0,1
41.9244,0.175,2021-04-04,19.84821576382089,4.066741430039113,12.003282989578173,27.82223919966734,15.296423025334963,0.0,0.0,0.0,0.0,0.0,1
41.9249,0.182,2021-04-04,19.850183440576664,4.053981208394953,11.998380473396969,27.613369277977533,15.186801786654597,0.0,0.0,0.0,0.0,0.0,1
43.5338,-5.8388,2021-04-04,14.418119273218664,4.092348391936268,9.302213248877836,39.99513403090399,21.452548788216944,0.0,0.0,0.0,0.0,0.0,1
42.4412,-2.1338,2021-04-04,18.791807145697483,6.212774869558331,12.543940952058009,33.69917052809167,20.866171639489668,0.0,0.0,0.0,0.0,0.0,1
43.2771,-4.8613,2021-04-04,15.262692576360084,4.840018435289686,10.05666826571096,31.04501773964229,22.10078338967904,0.0,0.0,0.0,0.0,0.0,1
43.5355,-5.8264,2021-04-04,14.449440507179675,4.028034498194952,9.286478855569747,40.09684853572533,21.336333315030096,0.0,0.0,0.0,0.0,0.0,1
43.279,-4.8473,2021-04-04,15.343678333912584,4.922366872520351,10.136937594843603,30.887066998271177,21.96878493877201,0.0,0.0,0.0,0.0,0.0,1
42.9077,-1.1118,2021-04-05,18.848512129187604,4.452519878075178,11.628225528357714,37.29979293977253,24.291083287689688,0.0,0.0,0.0,0.0,0.0,1
43.0588,-9.0577,2021-04-05,16.92806358184622,7.957618006387728,12.405668667500487,58.27226246845198,46.82173123310942,0.0,0.0,0.0,0.0,0.0,1
43.0591,-9.0515,2021-04-05,16.97879481774728,7.992728016885176,12.448965953253063,57.98112911241161,46.308098993813374,0.0,0.0,0.0,0.0,0.0,1
42.906,-1.0983,2021-04-05,18.8675653913657,4.463029720556788,11.643907968327788,37.42739650850866,24.323578374205816,0.0,0.0,0.0,0.0,0.0,1
39.203,-6.6401,2021-04-05,24.593579613837548,8.137590074909722,16.392911094217844,23.813900012463257,12.80721481626622,0.0,0.0,0.0,0.0,0.0,1
43.0876,-1.5826,2021-04-05,17.988909071435614,5.173230308058758,11.533232592427945,33.22516497219251,22.609361084169205,0.0,0.0,0.0,0.0,0.0,1
43.2802,-4.7324,2021-04-05,17.20084400362899,4.73249735778541,10.955708428925428,17.94321264912051,12.20384895079644,0.0,0.0,0.0,0.0,0.0,1
42.9217,-9.0178,2021-04-06,15.3973576148036,7.657564847495927,11.493697215347826,68.44755987317853,52.83327489108628,0.0,0.0,0.0,0.0,0.0,1
42.5855,-7.0438,2021-04-06,20.920346920135497,4.954523141152315,12.944877643543853,27.977045159979063,13.186916781030448,0.0,0.0,0.0,0.0,0.0,1
42.4162,-5.6896,2021-04-06,18.71331352346441,2.6130194726991984,10.677736796438753,33.1091557647606,21.959078103504478,0.0,0.0,0.0,0.0,0.0,1
42.4137,-5.6755,2021-04-06,18.65963307947594,2.723734776043745,10.706610046929049,33.35681358216132,22.10527522471485,0.0,0.0,0.0,0.0,0.0,1
42.2052,-8.7429,2021-04-06,18.233884873874537,8.486693256773888,13.34274236210383,48.20972423344514,36.473021084841946,0.0,0.0,0.0,0.0,0.0,1
43.1235,-6.7484,2021-04-06,10.168467541847088,3.107485213290756,6.64810762576897,40.808642465471394,24.38987162210268,0.0,0.0,0.0,0.0,0.0,1
43.1214,-6.736,2021-04-06,10.107930448235456,3.025933120342991,6.5765141145132215,40.68684927992286,24.4493610096795,0.0,0.0,0.0,0.0,0.0,1
42.7873,-8.735,2021-04-06,18.3248120774348,6.21762923380884,12.22619164748319,53.48839262991893,36.1721059109282,0.0,0.0,0.0,0.0,0.0,1
39.3617,-5.6751,2021-04-06,24.237321087661947,9.672581269441954,16.95495117855195,22.38562490582509,10.091206261203482,0.0,0.0,0.0,0.0,0.0,1
37.7343,-2.529,2021-04-06,24.76365956369687,9.962580746721656,17.384318266203614,28.507498023112333,14.152075560226049,0.0,0.0,0.0,0.0,0.0,1
41.3642,-6.3271,2021-04-06,22.633079165286254,1.9441009136365277,12.305329650432457,29.67091796102876,16.66368621253997,0.0,0.0,0.0,0.0,0.0,1
42.5842,-7.0435,2021-04-06,20.93763278861529,4.952550396895044,12.95243864438094,27.93882065031064,13.167375640389256,0.0,0.0,0.0,0.0,0.0,1
42.5815,-7.0586,2021-04-06,20.93439628486709,4.977896460963896,12.963504705778604,27.94333314524374,13.121847896217336,0.0,0.0,0.0,0.0,0.0,1
40.9384,0.2391,2021-04-07,15.920755773206343,4.838973717133604,10.37330566149931,41.13463990545804,23.476441519301392,0.0,0.0,0.0,0.0,0.0,1
43.1187,-7.1353,2021-04-07,15.293902525160863,1.878806759675128,8.57281759306354,36.83072048767546,18.143938696747757,0.0,0.0,0.0,0.0,0.0,1
42.0146,-1.9004,2021-04-07,15.544283569035718,1.3142475638900009,8.409502250871967,37.52367651689661,23.59030335731217,0.0,0.0,0.0,0.0,0.0,1
42.7274,-6.9394,2021-04-07,18.83969917581237,4.412994530357812,11.6391507690496,36.36043958308549,19.275425372319603,0.0,0.0,0.0,0.0,0.0,1
42.7291,-6.9793,2021-04-07,18.665689644724708,4.253086063145609,11.468604371543138,36.01873927139316,18.97028940405555,0.0,0.0,0.0,0.0,0.0,1
42.7242,-6.9736,2021-04-07,18.699300911279916,4.267393307630889,11.493284854402514,36.02796462825697,19.01791113395409,0.0,0.0,0.0,0.0,0.0,1
42.7011,-8.9527,2021-04-07,17.940377918784794,7.330520507120685,12.619684882417092,59.22271587098742,37.55825628610848,0.0,0.0,0.0,0.0,0.0,1
42.7027,-8.9358,2021-04-07,18.25358557511298,7.224489682163262,12.720956117676174,56.81764115212295,35.887431357660525,0.0,0.0,0.0,0.0,0.0,1
43.2049,-1.4315,2021-04-07,,,,,,,,,,,1
43.2023,-1.4301,2021-04-08,21.815477648287462,2.551277294942771,12.194549147751212,35.74426826057424,21.890487278025915,0.0,0.0,0.0,0.0,0.0,1
42.2299,-7.3516,2021-04-08,20.180810170871567,6.1552803945745485,13.216126299810217,36.41170967765338,19.27874197280306,0.0,0.0,0.0,0.0,0.0,1
42.2209,-7.3537,2021-04-08,20.178665131050156,6.136694818358918,13.20554648780955,36.43279660810151,19.359344816601784,0.0,0.0,0.0,0.0,0.0,1
39.6403,2.6762,2021-04-08,13.751793007236728,3.5815047519398044,8.666648879588266,32.76363065655299,23.141184061383644,0.0,0.0,0.0,0.0,0.0,1
39.6327,2.6904,2021-04-08,13.95194307636728,3.638557029508029,8.795250052937655,32.30344157542716,22.44144488870653,0.0,0.0,0.0,0.0,0.0,1
38.6091,-0.5933,2021-04-08,16.886848559693895,10.244530486619514,13.556059911339844,30.673325744593647,17.48087374636905,0.0,0.0,0.0,0.0,0.0,1
39.6312,2.6782,2021-04-08,13.988486329608929,3.844238805226418,8.916362567417673,32.03703000635277,22.083016578852668,0.0,0.0,0.0,0.0,0.0,1
38.529,-6.3333,2021-04-10,20.112850393122077,11.230454475584867,15.643585417639525,36.86322484909039,21.74054418053261,7.515187519443856,0.0,0.0,2.5858764679904507,4.929311051453405,1
38.5305,-6.3455,2021-04-10,20.128942996192663,11.248493343631576,15.66225115839376,36.81146345697768,21.75278299624329,7.496865078887371,0.0,0.0,2.541076322514064,4.955788756373308,1
43.5352,-5.8268,2021-04-12,13.384088700603316,2.2360468426445843,7.807721996740774,48.3992817808624,27.242842499379144,0.0,0.0,0.0,0.0,0.0,1
41.3186,1.2639,2021-04-12,17.59834739639073,5.393912223857607,11.46022827453898,47.52823651307142,31.50850483447306,0.0,0.0,0.0,0.0,0.0,1
41.6498,-3.6366,2021-04-12,13.2541520655947,-2.2539391058892253,5.502644815899713,17.89741154620437,8.626125543411328,0.0,0.0,0.0,0.0,0.0,1
41.5575,0.4485,2021-04-12,17.852030915938172,4.451009062316904,11.191554050914917,31.587020955773426,18.23536404041453,0.0,0.0,0.0,0.0,0.0,1
43.5357,-5.834,2021-04-12,13.36895748405524,2.272586562381629,7.818363243619535,48.45666649604328,27.361624061997745,0.0,0.0,0.0,0.0,0.0,1
41.5557,0.4604,2021-04-12,17.86134297018499,4.437205052654193,11.190078608670618,31.324172521337616,18.13356672153316,0.0,0.0,0.0,0.0,0.0,1
39.4729,-4.5897,2021-04-12,20.78443454044946,7.196479352249776,13.990456946349616,31.36885221262603,18.313454974854658,0.0,0.0,0.0,0.0,0.0,1
40.2453,-3.471,2021-04-12,17.433518738918824,3.4484500293037805,10.436707195443674,27.88236877885161,14.395834301514466,0.0,0.0,0.0,0.0,0.0,1
39.0161,-1.8848,2021-04-12,18.7520160460134,4.61202017783264,11.727839445960644,24.0,9.454443407576276,0.0,0.0,0.0,0.0,0.0,1
43.1445,-1.6583,2021-04-14,16.223811432660384,4.490635556025522,10.368772199343736,24.04199788814232,17.041997888142312,0.0,0.0,0.0,0.0,0.0,1
43.1877,-1.8779,2021-04-14,16.40170412594599,5.371678772276807,10.878691013212498,25.042999701322785,18.04299970132279,0.0,0.0,0.0,0.0,0.0,1
43.134,-1.6866,2021-04-14,16.327228329283074,4.623855504735324,10.484539084601415,24.227328591952286,17.227328591952286,0.0,0.0,0.0,0.0,0.0,1
43.1425,-1.6519,2021-04-14,16.22233904378559,4.465866088024001,10.356219522862936,24.01542264855572,17.015422648555717,0.0,0.0,0.0,0.0,0.0,1
43.1748,-1.8336,2021-04-15,14.18575838043148,3.378897756635,8.802526465375339,26.772923907507103,16.31378744141556,0.0,0.0,0.0,0.0,0.0,1
43.1716,-1.8174,2021-04-15,14.265252544215771,3.4652075246500824,8.88690695330136,26.902745787631105,16.48320490602594,0.0,0.0,0.0,0.0,0.0,1
43.2625,-4.09,2021-04-15,12.598402653033034,0.240645755607826,6.387298604394124,38.15609598820882,26.15609598820882,0.0,0.0,0.0,0.0,0.0,1
43.2648,-4.1037,2021-04-15,12.560287877770982,0.3566392967357299,6.425870885726152,38.214832244352806,26.21483224435281,0.0,0.0,0.0,0.0,0.0,1
43.3559,-6.6433,2021-04-15,13.51935585367373,3.256744860848129,8.404696300978229,50.75219097027113,26.890307930917743,0.0,0.0,0.0,0.0,0.0,1
43.3541,-6.6311,2021-04-15,13.504884648697626,3.253856265973476,8.39622483666589,50.59921525525825,26.89871911470917,0.0,0.0,0.0,0.0,0.0,1
43.2772,-6.7348,2021-04-15,13.445820003805844,2.57480758429411,8.033673644982157,48.278419744132826,25.6890077806487,0.0,0.0,0.0,0.0,0.0,1
43.1003,-3.8709,2021-04-15,13.19237687754745,-1.7032708864902533,5.729675922927094,37.90300582921835,22.819737346690143,0.0,0.0,0.0,0.0,0.0,1
43.0977,-3.8564,2021-04-15,13.249082877760776,-1.6599177782636882,5.779818937240342,38.08748742619728,22.75655368467096,0.0,0.0,0.0,0.0,0.0,1
43.046,-3.8649,2021-04-15,13.162846360232932,-2.193586016889102,5.475492422113527,37.57499784977867,21.770271502578552,0.0,0.0,0.0,0.0,0.0,1
43.279,-6.7469,2021-04-15,13.464793635175855,2.5825255777646907,8.046757738111657,48.41916079403816,25.67203061570727,0.0,0.0,0.0,0.0,0.0,1
41.4971,-3.9321,2021-04-15,17.45761455779854,5.512488856767798,11.480068943044223,42.64167527864783,21.034850161824544,0.0,0.0,0.0,0.0,0.0,1
42.3463,-3.6459,2021-04-15,13.961634941039865,0.253374785672621,7.057599277440801,49.24899022223187,33.84812480436245,0.0,0.0,0.0,0.0,0.0,1
41.6726,-4.7048,2021-04-15,18.08185307932251,4.211285171069593,11.098370471395953,37.41259145001835,12.085599485754711,0.0,0.0,0.0,0.0,0.0,1
41.6702,-4.7185,2021-04-15,18.10169287831829,4.215839763356705,11.109934593651811,37.157674082631374,11.822065248145622,0.0,0.0,0.0,0.0,0.0,1
43.0428,-3.8788,2021-04-15,13.102818900713348,-2.289503886713774,5.398019801517283,37.35490455501133,21.721394726576108,0.0,0.0,0.0,0.0,0.0,1
42.5258,-4.9728,2021-04-15,15.499187862239534,1.3698305255895566,8.39532130053629,42.89503723092292,21.525031110218965,0.0,0.0,0.0,0.0,0.0,1
43.3493,-6.639,2021-04-15,13.502474963667664,3.210201933121557,8.373593411287636,50.46397965501541,26.819627049780763,0.0,0.0,0.0,0.0,0.0,1
43.2795,-6.7274,2021-04-17,12.716572023906078,-0.8511380965505548,5.932716963677762,45.4915627703173,24.163510705478775,0.0,0.0,0.0,0.0,0.0,1
43.2812,-6.7407,2021-04-17,12.750346979546668,-0.8577679434579737,5.946289518044347,45.61136722405245,24.168879976154525,0.0,0.0,0.0,0.0,0.0,1
43.2861,-6.7324,2021-04-17,12.761373848914731,-0.8073372959762073,5.977018276469262,45.67438795242802,24.21503145434305,0.0,0.0,0.0,0.0,0.0,1
38.9385,-1.7581,2021-04-17,14.490444482185262,1.6189717483777213,8.05552377867919,40.92671601056915,25.93491455000017,0.0,0.0,0.0,0.0,0.0,1
40.733,-5.8004,2021-04-17,12.221038696033428,-0.33819859205748,5.9832053473372335,25.74377963829626,15.398588686420728,0.0,0.0,0.0,0.0,0.0,1
39.4413,-1.9601,2021-04-17,15.866870673264946,0.9071032417632668,8.35705702826959,34.750018722831726,11.737890610535151,0.0,0.0,0.0,0.0,0.0,1
38.9039,-2.1398,2021-04-17,16.282409093318055,3.0827331738448827,9.692539092587946,40.45632222569013,26.072533021438357,0.0,0.0,0.0,0.0,0.0,1
39.4438,-1.9739,2021-04-17,15.845876608050418,0.8784311512632164,8.332853630182825,34.597968468280904,11.42820164159647,0.0,0.0,0.0,0.0,0.0,1
39.5895,-3.1269,2021-04-17,15.968596189201048,0.6848686135325999,8.368458117271924,37.32569642186503,15.993819574728516,0.0,0.0,0.0,0.0,0.0,1
40.2809,-3.7836,2021-04-17,17.25692494832989,-0.4046549347734279,8.454509042825078,35.71711320754717,19.276197568726808,0.0,0.0,0.0,0.0,0.0,1
39.6172,-3.3517,2021-04-17,16.63071067700643,0.0841739587193414,8.376064393198245,39.28773145681744,17.898982714994347,0.0,0.0,0.0,0.0,0.0,1
38.6723,-4.0489,2021-04-17,18.90765886535633,4.911077348311164,11.935936281551967,34.28548550914978,16.180338006336594,0.0,0.0,0.0,0.0,0.0,1
37.8993,-4.7188,2021-04-17,23.75904906307623,9.73131817011971,16.700275887290363,30.66906619380475,17.761138434152503,0.0,0.0,0.0,0.0,0.0,1
37.7805,-0.9171,2021-04-17,17.673423776534694,7.306024701560813,12.46148546774237,31.229532385889115,21.47957726932064,0.0365920737285199,0.0,0.0,0.0365920737285199,0.0,1
39.0136,-1.8872,2021-04-17,16.232541244827882,2.2110902250785203,9.1875046277548,37.63587334565875,16.162237990434257,0.0,0.0,0.0,0.0,0.0,1
37.478,-1.5109,2021-04-17,17.118242888762907,9.2329966412524,13.168642035851256,24.80327791103857,13.91235753164457,0.0,0.0,0.0,0.0,0.0,1
43.285,-6.7251,2021-04-17,12.741936725324166,-0.8049946611536442,5.968471032085262,45.60477233701804,24.21069824880672,0.0,0.0,0.0,0.0,0.0,1
43.2795,-6.75,2021-04-17,12.775724961499456,-0.8777798416875779,5.948972559905938,45.57678338803474,24.108806024621085,0.0,0.0,0.0,0.0,0.0,1
43.2758,-6.741,2021-04-17,12.721818753153975,-0.9001524650134862,5.910833144070246,45.48836252737196,24.12383842341523,0.0,0.0,0.0,0.0,0.0,1
43.5384,-5.8324,2021-04-17,13.6734687922002,1.2428038801627963,7.456458769780291,45.09486910546511,22.801378364267496,0.0,0.0,0.0,0.0,0.0,1
41.9258,-7.9028,2021-04-17,18.59690995897724,1.8933642322981947,10.291569971768784,41.02347663684552,23.68327339683679,0.0,0.0,0.0,0.0,0.0,1
43.2952,-6.7646,2021-04-17,12.870994871939596,-0.7842704588443414,6.043362206547627,46.07665451625303,24.267108152365324,0.0,0.0,0.0,0.0,0.0,1
43.2935,-6.7768,2021-04-17,12.947534573517908,-0.7899439139640294,6.07879532977694,45.92323076143526,24.099787719465954,0.0,0.0,0.0,0.0,0.0,1
43.3023,-6.7792,2021-04-17,12.964483519331086,-0.7393992876517834,6.112542115839652,46.245085611990326,24.25154351731712,0.0,0.0,0.0,0.0,0.0,1
43.3041,-6.767,2021-04-17,12.922365478865489,-0.7191404878328208,6.101612495516334,46.29990151958685,24.341753315097453,0.0,0.0,0.0,0.0,0.0,1
43.2846,-6.7743,2021-04-17,12.929934654591936,-0.841086404771066,6.044424124910435,45.59824250241642,23.947099980821847,0.0,0.0,0.0,0.0,0.0,1
43.2943,-6.773,2021-04-18,17.340684449501587,1.3691490267589186,9.333616997066835,25.407958570146675,14.545303678028368,0.0,0.0,0.0,0.0,0.0,1
43.2854,-6.7754,2021-04-18,17.355615798915892,1.3091165111999714,9.310775430721804,25.45451589378018,14.56615954778139,0.0,0.0,0.0,0.0,0.0,1
